EVI,NDVI,elevation,label,loss_year,mean_temp,slope,total_precip,longitude,latitude,year,NDVI_lag1,NDVI_roll3,NDVI_delta
2.9734365028717296,0.28346356749534607,43,0,10,297.3537816729515,0.0,3.655225900111631,89.90563942289201,26.147712132508975,2017,0.2895812392234802,0.29824214180310565,-0.006117671728134155
2.9585550826273335,0.2993079423904419,43,0,10,297.312846166633,0.0,2.5160011192235103,89.90563942289201,26.147712132508975,2018,0.28346356749534607,0.2907842497030894,0.015844374895095825
2.9420114002517117,0.34398213028907776,43,0,10,297.39892783857573,0.0,3.7428148487658675,89.90563942289201,26.147712132508975,2019,0.2993079423904419,0.3089178800582886,0.044674187898635864
2.929839099548237,0.33911967277526855,43,0,10,297.348256782978,0.0,3.2583361211230653,89.90563942289201,26.147712132508975,2020,0.34398213028907776,0.32746991515159607,-0.004862457513809204
2.9890138405784965,0.3167436420917511,43,0,10,297.6785534645758,0.0,2.561179812315366,89.90563942289201,26.147712132508975,2021,0.33911967277526855,0.33328181505203247,-0.022376030683517456
2.5585235772402974,0.3232363164424896,51,1,23,297.1662653942935,0.08681924641132355,3.7001441064288514,89.9146225757332,26.24652681376212,2020,,0.3232363164424896,
1.9395279171099964,0.2589389979839325,51,1,23,297.48390461486196,0.08681924641132355,2.8630294457706427,89.9146225757332,26.24652681376212,2021,0.3232363164424896,0.29108765721321106,-0.06429731845855713
1.8864198986207708,0.30295994877815247,51,1,23,297.07323908991407,0.08681924641132355,3.787174566705911,89.9146225757332,26.24652681376212,2022,0.2589389979839325,0.2950450877348582,0.04402095079421997
2.9040055248618786,0.2979334890842438,91,0,5,295.44706956055177,0.17398439347743988,3.55281049678808,89.91013099931261,26.6597518444571,2016,,0.2979334890842438,
2.7841696614403677,0.2840193212032318,91,0,5,295.3416234958699,0.17398439347743988,3.70200103252931,89.91013099931261,26.6597518444571,2017,0.2979334890842438,0.2909764051437378,-0.013914167881011963
2.9095953757225432,0.35607072710990906,91,0,5,295.377142489105,0.17398439347743988,4.024298528775709,89.91013099931261,26.6597518444571,2019,0.2840193212032318,0.31267451246579486,0.07205140590667725
2.953332686523722,0.30798277258872986,91,0,5,294.9578558170097,0.17398439347743988,3.28526837683048,89.91013099931261,26.6597518444571,2021,0.35607072710990906,0.3160242736339569,-0.0480879545211792
2.9604662949822607,0.32111620903015137,91,0,5,294.7211143205955,0.17398439347743988,3.4669935322005436,89.91013099931261,26.6597518444571,2022,0.30798277258872986,0.32838990290959674,0.013133436441421509
1.6984126984126986,0.2330128401517868,50,0,8,296.8847504038842,0.1327478140592575,4.508905773694366,89.9236057285744,26.295934154388693,2015,,0.2330128401517868,
1.9201023757859013,0.2757711410522461,50,0,8,297.35115874553543,0.1327478140592575,3.4010860390472963,89.9236057285744,26.295934154388693,2016,0.2330128401517868,0.25439199060201645,0.04275830090045929
1.7969106247150024,0.25494319200515747,50,0,8,297.0302439738305,0.1327478140592575,4.222059083280996,89.9236057285744,26.295934154388693,2017,0.2757711410522461,0.2545757244030635,-0.020827949047088623
1.922551218828949,0.2704959511756897,50,0,8,296.9733034707963,0.1327478140592575,2.90518660744754,89.9236057285744,26.295934154388693,2018,0.25494319200515747,0.26707009474436444,0.015552759170532227
2.250316255534472,0.32124149799346924,50,0,8,297.1115013401548,0.1327478140592575,4.459068278417128,89.9236057285744,26.295934154388693,2019,0.2704959511756897,0.2822268803914388,0.05074554681777954
